userId,displayName,userUrl,joinDate,joinTime,comp_tier,dataset_tier,notebook_tier,discuss_tier,final_tier,comp_currentRanking,dataset_currentRanking,notebook_currentRanking,discuss_currentRanking,comp_points,dataset_points,notebook_points,discuss_points,comp_GoldMedals,comp_SilverMedals,comp_BronzeMedals,dataset_GoldMedals,dataset_SilverMedals,dataset_BronzeMedals,notebook_GoldMedals,notebook_SilverMedals,notebook_BronzeMedals,discuss_GoldMedals,discuss_SilverMedals,discuss_BronzeMedals
1902979,syuuuuu,/syuuuuukun,11-05-2018,07:24.2,3,Unranked,Unranked,Unranked,3,862,Unranked,Unranked,Unranked,10530,Unranked,Unranked,Unranked,0,3,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3076212,Javier Martín,/bacterio,11-04-2019,29:41.0,2,Unranked,Unranked,Unranked,2,863,Unranked,Unranked,Unranked,10514,Unranked,Unranked,Unranked,2,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3042915,XuShower,/xu18251989808,05-04-2019,02:48.5,2,Unranked,Unranked,Unranked,2,864,Unranked,Unranked,Unranked,10511,Unranked,Unranked,Unranked,2,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
441341,K-NKSM,/nmkt6e6d6b74,12-10-2015,32:10.9,3,Unranked,Unranked,Unranked,3,865,Unranked,Unranked,Unranked,10488,Unranked,Unranked,Unranked,2,0,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
6004368,EnCo,/calvchen,21-10-2020,06:26.7,3,Unranked,Unranked,Unranked,3,866,Unranked,Unranked,Unranked,10481,Unranked,Unranked,Unranked,0,1,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1760696,Vladislav Ostankovich,/vostankovich,26-03-2018,03:11.1,2,Unranked,Unranked,Unranked,2,867,Unranked,Unranked,Unranked,10480,Unranked,Unranked,Unranked,1,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3760145,Toan Do,/dvtoan7997,25-09-2019,25:48.1,2,Unranked,Unranked,Unranked,2,868,Unranked,Unranked,Unranked,10474,Unranked,Unranked,Unranked,1,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1252070,Andy Penrose,/andypenrose,06-09-2017,55:20.6,2,Unranked,3,3,2,869,Unranked,607,1311,10467,Unranked,147,52,1,2,8,Unranked,Unranked,Unranked,4,3,1,3,6,77
4943352,ABC,/haotianwuabner,23-04-2020,26:31.4,2,Unranked,Unranked,Unranked,2,870,Unranked,Unranked,Unranked,10460,Unranked,Unranked,Unranked,1,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
6628762,Oleg Sidorshin,/olegsidorshin,31-01-2021,44:07.7,2,Unranked,Unranked,3,2,871,Unranked,Unranked,253,10453,Unranked,Unranked,278,1,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,5,3,43
189197,Little Boat,/xiaozhouwang,20-04-2014,02:13:51,1,Unranked,Unranked,3,1,872,Unranked,Unranked,1950,10434,Unranked,Unranked,25,18,20,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,16,20,124
1628000,tomotana14,/tomotana,11-02-2018,58:22.1,2,Unranked,Unranked,Unranked,2,873,Unranked,Unranked,Unranked,10432,Unranked,Unranked,Unranked,3,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7662674,Andrej Marinchenko,/andrej0marinchenko,12-06-2021,00:53.4,3,3,2,3,2,874,469,145,78,10429,33,470,709,0,0,5,0,0,5,2,8,25,18,10,257
4513618,takekura,/suzukisuzuki,18-02-2020,54:18.1,3,Unranked,Unranked,Unranked,3,875,Unranked,Unranked,Unranked,10423,Unranked,Unranked,Unranked,0,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1222284,ACMHIT,/noi031,19-08-2017,12:53.3,2,Unranked,Unranked,Unranked,2,876,Unranked,Unranked,Unranked,10417,Unranked,Unranked,Unranked,1,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7771547,John Doe,/johndoe90843,25-06-2021,17:10:08,3,Unranked,Unranked,Unranked,3,877,Unranked,Unranked,Unranked,10410,Unranked,Unranked,Unranked,0,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1243561,kss,/l0glikelihood,01-09-2017,25:17.4,2,Unranked,Unranked,3,2,878,Unranked,Unranked,780,10409,Unranked,Unranked,95,2,3,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,6,50
216357,Aindriú,/andtem2000,14-07-2014,27:33.4,2,Unranked,Unranked,Unranked,2,879,Unranked,Unranked,Unranked,10399,Unranked,Unranked,Unranked,2,11,12,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4041770,K.Mitsuhiro,/kmitsuhiro,15-11-2019,57:18.6,3,Unranked,Unranked,Unranked,3,880,Unranked,Unranked,Unranked,10388,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7095291,Tom Forbes,/tomforbes,03-04-2021,47:15.6,3,Unranked,Unranked,Unranked,3,881,Unranked,Unranked,Unranked,10388,Unranked,Unranked,Unranked,1,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1530576,Najibul Haque Sarker,/nexh98,04-01-2018,14:26.8,2,Unranked,Unranked,Unranked,2,882,Unranked,Unranked,Unranked,10366,Unranked,Unranked,Unranked,1,4,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
635362,Anurag Trivedi,/anuragtr,08-06-2016,11:09.6,3,Unranked,Unranked,Unranked,3,883,Unranked,Unranked,Unranked,10362,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
629296,x0x0w1,/x0x0w1,31-05-2016,04:06.3,2,Unranked,Unranked,Unranked,2,884,Unranked,Unranked,Unranked,10345,Unranked,Unranked,Unranked,2,18,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1985486,zakopuro,/zakopur0,12-06-2018,46:38.3,3,Unranked,Unranked,3,3,885,Unranked,Unranked,249,10319,Unranked,Unranked,282,0,7,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,5,4,47
5802431,Sk,/skneko,18-09-2020,00:14.0,2,Unranked,Unranked,Unranked,2,886,Unranked,Unranked,Unranked,10318,Unranked,Unranked,Unranked,2,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
573171,sandy1112,/sandy1112,01-04-2016,45:11.5,3,3,3,3,3,887,1138,1788,824,10317,4,50,90,0,2,5,0,0,3,1,3,5,4,10,162
385359,Michal,/michaln,15-07-2015,17:55.7,2,Unranked,Unranked,3,2,888,Unranked,Unranked,636,10284,Unranked,Unranked,117,1,2,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,2,6,50
6537187,Ravi Shah,/ravishah1,17-01-2021,19:46.4,3,Unranked,3,3,3,889,Unranked,307,182,10267,Unranked,263,363,0,1,1,Unranked,Unranked,Unranked,4,2,5,19,11,56
2294613,ITK8191,/itsuki9180,27-09-2018,31:59.9,3,Unranked,3,Unranked,3,890,Unranked,851,Unranked,10249,Unranked,106,Unranked,0,5,2,Unranked,Unranked,Unranked,1,4,13,Unranked,Unranked,Unranked
1243482,tarick.morty,/tarique7,01-09-2017,28:55.8,2,Unranked,3,3,2,891,Unranked,1261,874,10224,Unranked,72,84,1,3,3,Unranked,Unranked,Unranked,0,1,4,4,8,82
1377145,yuki,/yururoi,31-10-2017,43:30.5,2,Unranked,Unranked,Unranked,2,892,Unranked,Unranked,Unranked,10224,Unranked,Unranked,Unranked,1,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
418364,nishimoto,/nishimoto,13-09-2015,48:59.5,3,Unranked,Unranked,Unranked,3,893,Unranked,Unranked,Unranked,10220,Unranked,Unranked,Unranked,0,4,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
612360,Emin Ozturk,/meminozturk,13-05-2016,29:37.8,2,Unranked,Unranked,Unranked,2,894,Unranked,Unranked,Unranked,10217,Unranked,Unranked,Unranked,3,7,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3047192,Raiii,/skraiii,06-04-2019,31:10.3,2,Unranked,Unranked,Unranked,2,895,Unranked,Unranked,Unranked,10217,Unranked,Unranked,Unranked,1,2,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7138885,butter,/ksherho,09-04-2021,29:03.9,3,Unranked,Unranked,Unranked,3,896,Unranked,Unranked,Unranked,10204,Unranked,Unranked,Unranked,0,3,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3698017,m.hirakawa,/smksett11,12-09-2019,42:24.4,3,Unranked,Unranked,Unranked,3,897,Unranked,Unranked,Unranked,10194,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
10172187,C. Beaud,/cbeaud,07-04-2022,27:29.7,3,Unranked,3,3,3,898,Unranked,228,651,10189,Unranked,334,115,0,0,2,Unranked,Unranked,Unranked,1,5,12,1,0,110
3962786,penguin46,/ryotayoshinobu,01-11-2019,45:37.9,2,Unranked,Unranked,Unranked,2,899,Unranked,Unranked,Unranked,10177,Unranked,Unranked,Unranked,1,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3789003,Turbo,/zhoumichael,01-10-2019,05:03.9,3,Unranked,Unranked,Unranked,3,900,Unranked,Unranked,Unranked,10175,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2965808,yCarbon,/jpn888,20-03-2019,23:32.2,3,Unranked,Unranked,Unranked,3,901,Unranked,Unranked,Unranked,10160,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
402318,Igor Vikhrov,/soloway,18-08-2015,29:18.0,2,Unranked,Unranked,Unranked,2,902,Unranked,Unranked,Unranked,10159,Unranked,Unranked,Unranked,2,3,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1732398,Jaskirat Singh,/jaskirat409,18-03-2018,56:48.3,3,Unranked,Unranked,Unranked,3,903,Unranked,Unranked,Unranked,10156,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
118083,colun,/coluna,15-08-2013,17:40.7,1,Unranked,Unranked,Unranked,1,904,Unranked,Unranked,Unranked,10151,Unranked,Unranked,Unranked,5,5,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
478286,felixoneberlin,/felixoneberlin,01-12-2015,00:28.0,3,Unranked,Unranked,Unranked,3,905,Unranked,Unranked,Unranked,10130,Unranked,Unranked,Unranked,2,0,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
509561,Yichao,/luyichao,21-01-2016,10:58.6,2,Unranked,Unranked,Unranked,2,906,Unranked,Unranked,Unranked,10125,Unranked,Unranked,Unranked,1,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
888400,owruby,/owruby,29-01-2017,31:38.3,1,Unranked,Unranked,Unranked,1,907,Unranked,Unranked,Unranked,10120,Unranked,Unranked,Unranked,5,6,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1025394,Mengfei Li,/meli19,15-04-2017,20:31.3,2,Unranked,3,3,2,908,Unranked,2328,382,10118,Unranked,36,199,2,7,6,Unranked,Unranked,Unranked,0,1,6,5,13,102
1636313,Darien Schettler,/dschettler8845,14-02-2018,54:22.6,3,3,1,1,1,909,78,13,12,10117,151,1675,1837,1,1,1,0,1,12,15,17,45,61,40,436
1075661,Alexander Zarichkovyi,/alexkirnas,15-05-2017,37:06.9,2,Unranked,Unranked,Unranked,2,910,Unranked,Unranked,Unranked,10114,Unranked,Unranked,Unranked,3,4,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
751300,ym,/yeonmin,13-10-2016,39:03.1,2,Unranked,Unranked,Unranked,2,911,Unranked,Unranked,Unranked,10109,Unranked,Unranked,Unranked,1,11,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
260511,megsub,/tjbhdata,20-11-2014,06:08.8,3,Unranked,Unranked,Unranked,3,912,Unranked,Unranked,Unranked,10104,Unranked,Unranked,Unranked,0,5,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2036,Konrad Banachewicz,/konradb,03-08-2010,19:33:36,2,3,2,1,1,913,65,49,105,10094,172,938,570,9,29,16,0,3,27,12,17,34,80,94,627
2048252,James Davis,/lorentztrans,06-07-2018,23:13.2,3,Unranked,Unranked,Unranked,3,914,Unranked,Unranked,Unranked,10094,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
877700,isa k [dsmlkz],/isakev,21-01-2017,40:49.0,3,Unranked,Unranked,Unranked,3,915,Unranked,Unranked,Unranked,10076,Unranked,Unranked,Unranked,0,3,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
6099780,Dominique Nocito,/dominiquenocito,04-11-2020,13:19.3,3,Unranked,Unranked,Unranked,3,916,Unranked,Unranked,Unranked,10064,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
157285,Eric Freeman,/ericfreeman,14-01-2014,59:46.4,3,Unranked,Unranked,3,3,917,Unranked,Unranked,1817,10049,Unranked,Unranked,29,0,5,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,2,3,59
8761315,mkt0309,/mkt0309,01-11-2021,26:59.7,3,Unranked,Unranked,Unranked,3,918,Unranked,Unranked,Unranked,10040,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5434071,M1stiC,/mujian63,08-07-2020,30:59.4,3,Unranked,Unranked,Unranked,3,919,Unranked,Unranked,Unranked,10011,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3574256,Awsaf,/awsaf49,12-08-2019,27:24.1,2,2,1,2,1,920,39,5,29,9996,276,2416,1104,1,3,2,1,6,15,24,5,11,34,23,302
10482261,Guo_YP_HIT,/guoyphit,09-05-2022,25:21.8,3,Unranked,Unranked,Unranked,3,921,Unranked,Unranked,Unranked,9994,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1408769,Shimei,/skgone123,11-11-2017,19:01.4,2,Unranked,Unranked,Unranked,2,922,Unranked,Unranked,Unranked,9972,Unranked,Unranked,Unranked,2,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1969911,student,/liger1776,06-06-2018,19:47.4,3,Unranked,Unranked,Unranked,3,923,Unranked,Unranked,Unranked,9965,Unranked,Unranked,Unranked,0,2,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
389607,eagle4,/chabir,22-07-2015,43:47.1,2,Unranked,Unranked,3,2,924,Unranked,Unranked,1271,9963,Unranked,Unranked,54,1,7,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,12,123
3105171,Andrew Tratz,/jademonk,17-04-2019,48:14.0,3,Unranked,Unranked,Unranked,3,925,Unranked,Unranked,Unranked,9955,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2687554,Seawolf,/xiwuhan,09-01-2019,45:04.6,3,Unranked,Unranked,Unranked,3,926,Unranked,Unranked,Unranked,9940,Unranked,Unranked,Unranked,1,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
870614,bmci,/bmcinnovo,16-01-2017,19:45.1,2,Unranked,Unranked,Unranked,2,927,Unranked,Unranked,Unranked,9915,Unranked,Unranked,Unranked,1,9,15,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4291553,Gregor Lied,/gregorlied,06-01-2020,30:24.8,3,Unranked,Unranked,Unranked,3,928,Unranked,Unranked,Unranked,9900,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
217822,Dmitriy Guller,/dmitriyguller,21-07-2014,22:26.2,2,Unranked,Unranked,2,2,929,Unranked,Unranked,521,9896,Unranked,Unranked,143,4,7,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,19,66,275
826901,FabienDaniel,/fabiendaniel,07-12-2016,46:46.1,3,Unranked,2,3,2,930,Unranked,358,741,9885,Unranked,233,100,0,8,2,Unranked,Unranked,Unranked,6,6,7,7,23,198
10286438,fengbob,/fengbob,19-04-2022,22:31.1,3,Unranked,Unranked,Unranked,3,931,Unranked,Unranked,Unranked,9874,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
537017,Pavel Ostyakov,/pavelost,23-02-2016,42:02.6,1,Unranked,Unranked,Unranked,1,932,Unranked,Unranked,Unranked,9872,Unranked,Unranked,Unranked,8,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
8563660,Liuxwww,/liuxwww,11-10-2021,52:21.5,3,Unranked,Unranked,Unranked,3,933,Unranked,Unranked,Unranked,9852,Unranked,Unranked,Unranked,0,0,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
712944,Byfone,/byfone,12-09-2016,39:34.2,3,Unranked,3,Unranked,3,934,Unranked,865,Unranked,9844,Unranked,104,Unranked,0,3,5,Unranked,Unranked,Unranked,1,2,7,Unranked,Unranked,Unranked
3071462,tktk,/sunakuzira,11-04-2019,21:51.0,2,Unranked,Unranked,Unranked,2,935,Unranked,Unranked,Unranked,9819,Unranked,Unranked,Unranked,1,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1476759,sokazaki,/sokazaki,06-12-2017,29:40.5,2,Unranked,Unranked,Unranked,2,936,Unranked,Unranked,Unranked,9811,Unranked,Unranked,Unranked,1,3,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5015548,thirota,/thirota,03-05-2020,46:46.1,3,Unranked,Unranked,Unranked,3,937,Unranked,Unranked,Unranked,9779,Unranked,Unranked,Unranked,0,1,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1489375,Eek The Cat,/cateek,11-12-2017,48:45.2,2,Unranked,Unranked,Unranked,2,938,Unranked,Unranked,Unranked,9776,Unranked,Unranked,Unranked,2,7,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2442562,Taro Masuda,/taromasuda,03-11-2018,31:03.2,2,Unranked,Unranked,Unranked,2,939,Unranked,Unranked,Unranked,9767,Unranked,Unranked,Unranked,1,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5563932,ilovepotatoes,/thakurudit,02-08-2020,06:42.1,2,Unranked,Unranked,3,2,940,Unranked,Unranked,1045,9760,Unranked,Unranked,69,1,2,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,3,89
516737,iamcalculating,/iamcalculating,30-01-2016,30:00.9,2,Unranked,Unranked,Unranked,2,941,Unranked,Unranked,Unranked,9751,Unranked,Unranked,Unranked,1,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1136580,Penguin,/qypeng12,22-06-2017,48:01.5,3,Unranked,Unranked,Unranked,3,942,Unranked,Unranked,Unranked,9745,Unranked,Unranked,Unranked,0,0,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2191934,Felipe Loque,/felipefonte99,29-08-2018,52:49.6,2,Unranked,3,3,2,943,Unranked,643,791,9721,Unranked,140,94,1,7,2,Unranked,Unranked,Unranked,2,0,5,9,7,66
1875735,NocturneBflat,/nocturnebflat123,02-05-2018,34:14.1,3,Unranked,Unranked,Unranked,3,944,Unranked,Unranked,Unranked,9720,Unranked,Unranked,Unranked,0,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1680435,kzykmyzw,/kazuyukimiyazawa,01-03-2018,06:40.2,3,Unranked,Unranked,Unranked,3,945,Unranked,Unranked,Unranked,9719,Unranked,Unranked,Unranked,0,5,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1865152,GOSS,/gossan,28-04-2018,26:45.6,3,Unranked,Unranked,Unranked,3,946,Unranked,Unranked,Unranked,9709,Unranked,Unranked,Unranked,0,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7565190,ZhangWesley,/zhangwesley,02-06-2021,22:54.1,3,Unranked,Unranked,Unranked,3,947,Unranked,Unranked,Unranked,9701,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5467186,tom88jerry,/tom88jerry,14-07-2020,55:57.6,3,Unranked,Unranked,Unranked,3,948,Unranked,Unranked,Unranked,9666,Unranked,Unranked,Unranked,0,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
9161554,MD.Huo,/myahro,13-12-2021,52:44.4,2,Unranked,Unranked,Unranked,2,949,Unranked,Unranked,Unranked,9664,Unranked,Unranked,Unranked,1,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1309204,newbee,/alturutin,03-10-2017,20:15.4,3,Unranked,Unranked,Unranked,3,950,Unranked,Unranked,Unranked,9639,Unranked,Unranked,Unranked,0,3,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
788143,Sxwat,/aybatov,10-11-2016,45:03.2,3,Unranked,Unranked,Unranked,3,951,Unranked,Unranked,Unranked,9634,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1889883,van73,/vanle73,07-05-2018,45:32.9,3,Unranked,Unranked,3,3,952,Unranked,Unranked,744,9633,Unranked,Unranked,100,0,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,11,41
1113035,TerenceLiu,/terenceliu4444,07-06-2017,26:22.6,1,Unranked,Unranked,Unranked,1,953,Unranked,Unranked,Unranked,9621,Unranked,Unranked,Unranked,6,9,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1794509,Harshit Sheoran,/harshitsheoran,06-04-2018,46:57.5,3,Unranked,Unranked,3,3,954,Unranked,Unranked,325,9621,Unranked,Unranked,221,0,3,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,9,6,167
285810,Sea Monster,/zhugds,26-01-2015,25:05.7,2,Unranked,Unranked,Unranked,2,955,Unranked,Unranked,Unranked,9618,Unranked,Unranked,Unranked,2,8,7,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3550441,Benlei Cui,/raininbox,06-08-2019,43:05.2,2,Unranked,3,Unranked,2,956,Unranked,1395,Unranked,9581,Unranked,65,Unranked,1,4,4,Unranked,Unranked,Unranked,1,4,1,Unranked,Unranked,Unranked
2366385,pranshu,/pranshu29,15-10-2018,19:56.8,3,Unranked,3,Unranked,3,957,Unranked,2173,Unranked,9577,Unranked,40,Unranked,0,4,2,Unranked,Unranked,Unranked,1,3,2,Unranked,Unranked,Unranked
6385019,Vu Huynh,/vuxxxx,15-12-2020,23:22.8,3,Unranked,Unranked,3,3,958,Unranked,Unranked,937,9577,Unranked,Unranked,78,0,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,2,6,51
6401513,taricchen,/chenzhenghan,18-12-2020,22:19.4,3,Unranked,Unranked,Unranked,3,959,Unranked,Unranked,Unranked,9576,Unranked,Unranked,Unranked,0,7,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
442009,neoistheone,/neoistheone,13-10-2015,39:08.7,3,Unranked,Unranked,Unranked,3,960,Unranked,Unranked,Unranked,9556,Unranked,Unranked,Unranked,0,0,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1364892,Jung,/ratthachat,27-10-2017,54:30.3,3,3,2,2,2,961,436,394,318,9554,35,216,227,0,10,4,0,1,5,7,5,11,23,45,432
2706866,Gunes Evitan,/gunesevitan,15-01-2019,12:55.7,2,Unranked,2,1,1,962,Unranked,33,19,9552,Unranked,1117,1321,1,3,2,Unranked,Unranked,Unranked,11,8,13,89,88,596
6778410,aa,/uioiuioi,22-02-2021,39:39.6,3,Unranked,Unranked,Unranked,3,963,Unranked,Unranked,Unranked,9549,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
9569743,k_s,/ksork6s4,03-02-2022,34:26.1,3,Unranked,Unranked,3,3,964,Unranked,Unranked,460,9549,Unranked,Unranked,167,0,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,5,57
1483555,Takamichi Toda,/takamichitoda,09-12-2017,07:28.2,2,3,2,3,2,965,751,226,233,9548,19,334,301,1,2,3,0,0,4,2,9,17,19,6,77
6102861,Takashi Someya,/takashisomeya,05-11-2020,15:40.3,3,Unranked,Unranked,Unranked,3,966,Unranked,Unranked,Unranked,9544,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
